movie_title,gross,budget,genres,title_year,duration,profit,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,profit_norm
Disturbia ,80050171.0,20000000.0,Drama|Mystery|Thriller,2007.0,105.0,60050171.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9636128764977775
School of Rock ,81257845.0,35000000.0,Comedy|Music,2003.0,108.0,46257845.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9625300047248468
Wicker Park ,12831121.0,30000000.0,Drama|Mystery|Romance|Thriller,2004.0,114.0,-17168879.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.9575502058809777
White Chicks ,69148997.0,37000000.0,Comedy|Crime,2004.0,109.0,32148997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9614222819775908
The Descendants ,82624961.0,20000000.0,Comedy|Drama,2011.0,115.0,62624961.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9638150300295476
Holes ,67325559.0,20000000.0,Adventure|Comedy|Drama|Family|Mystery,2003.0,117.0,47325559.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9626138337579021
The Last Song ,62933793.0,20000000.0,Drama|Family|Music|Romance,2010.0,107.0,42933793.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.9622690246637206
12 Years a Slave ,56667870.0,20000000.0,Biography|Drama|History,2013.0,134.0,36667870.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9617770705764942
Drumline ,56398162.0,20000000.0,Comedy|Drama|Music|Romance,2002.0,118.0,36398162.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9617558950923784
Why Did I Get Married Too? ,60072596.0,20000000.0,Comedy|Drama|Romance,2010.0,121.0,40072596.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9620443845654446
Me Before You ,56154094.0,20000000.0,Drama|Romance,2016.0,110.0,36154094.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9617367326720676
Madea's Witness Protection ,65623128.0,20000000.0,Comedy|Crime|Drama,2012.0,114.0,45623128.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9624801714245682
Bad Moms ,55461307.0,20000000.0,Comedy,2016.0,100.0,35461307.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9616823401434286
Date Movie ,48546578.0,20000000.0,Comedy|Romance,2006.0,85.0,28546578.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9611394465914951
Return to Never Land ,48423368.0,20000000.0,Adventure|Animation|Family|Fantasy,2002.0,72.0,28423368.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9611297730504881
Selma ,52066000.0,20000000.0,Biography|Drama|History,2014.0,128.0,32066000.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9614157656649299
The Jungle Book 2 ,47887943.0,20000000.0,Adventure|Animation|Family|Musical,2003.0,72.0,27887943.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9610877354261583
Boogeyman ,46363118.0,20000000.0,Drama|Horror|Mystery|Thriller,2005.0,89.0,26363118.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.9609680174067932
Premonition ,47852604.0,20000000.0,Drama|Mystery|Thriller,2007.0,96.0,27852604.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9610849608683656
The Tigger Movie ,45542421.0,30000000.0,Animation|Comedy|Drama|Family|Musical,2000.0,77.0,15542421.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9601184560387733
Max ,42652003.0,20000000.0,Adventure|Family,2015.0,111.0,22652003.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9606766480119863
Epic Movie ,39737645.0,20000000.0,Adventure|Comedy,2007.0,93.0,19737645.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9604478341038453
Spotlight ,44988180.0,20000000.0,Biography|Crime|Drama|History,2015.0,128.0,24988180.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9608600674098361
Lakeview Terrace ,39263506.0,22000000.0,Crime|Drama|Thriller,2008.0,110.0,17263506.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9602535829466867
The Grudge 2 ,39143839.0,20000000.0,Horror|Thriller,2006.0,137.0,19143839.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9604012128337276
Man of the Year ,37442180.0,20000000.0,Comedy|Drama|Romance|Thriller,2006.0,115.0,17442180.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9602676111121431
The American ,35596227.0,20000000.0,Crime|Drama|Thriller,2010.0,105.0,15596227.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.960122680489284
Vampires Suck ,36658108.0,20000000.0,Comedy,2010.0,82.0,16658108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9602060515581748
Babel ,34300771.0,25000000.0,Drama,2006.0,143.0,9300771.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9596284076885884
This Is Where I Leave You ,34290142.0,19800000.0,Comedy|Drama,2014.0,103.0,14490142.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9600358388481451
Doubt ,33422556.0,20000000.0,Drama|Mystery,2008.0,104.0,13422556.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9599520198647064
Team America: World Police ,32774834.0,30000000.0,Action|Comedy,2004.0,98.0,2774834.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591160392186708
Texas Chainsaw 3D ,34334256.0,11000000.0,Horror|Thriller,2013.0,92.0,23334256.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9607302134885923
Scary Movie 5 ,32014289.0,20000000.0,Comedy,2013.0,88.0,12014289.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9598414531203407
Milk ,31838002.0,20000000.0,Biography|Drama|History,2008.0,128.0,11838002.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9598276123645295
Risen ,36874745.0,20000000.0,Action|Adventure|Drama|Mystery,2016.0,107.0,16874745.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9602230602985622
Ghost Ship ,30079316.0,35000000.0,Horror,2002.0,91.0,-4920684.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9585118438697297
A Very Harold & Kumar 3D Christmas ,35033759.0,19000000.0,Adventure|Comedy,2011.0,90.0,16033759.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9601570322768326
The Debt ,31146570.0,20000000.0,Drama|Thriller,2010.0,113.0,11146570.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9597733262205027
High Fidelity ,27277055.0,20000000.0,Comedy|Drama|Music|Romance,2000.0,113.0,7277055.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9594695204252777
One Missed Call ,26876529.0,27000000.0,Horror|Mystery,2008.0,87.0,-123471.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9588884856737615
The Bank Job ,30028592.0,20000000.0,Crime|Drama|Romance|Thriller,2008.0,111.0,10028592.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9596855508286682
Eternal Sunshine of the Spotless Mind ,34126138.0,20000000.0,Drama|Fantasy|Romance|Sci-Fi,2004.0,108.0,14126138.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.9600072599371744
You Again ,25677801.0,20000000.0,Comedy|Family|Romance,2010.0,105.0,5677801.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.959343958789456
Street Kings ,26415649.0,20000000.0,Action|Crime|Drama|Thriller,2008.0,109.0,6415649.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9594018891756659
The World's End ,26003149.0,20000000.0,Action|Comedy|Sci-Fi,2013.0,109.0,6003149.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9593695027162439
Nancy Drew ,25584685.0,20000000.0,Comedy|Crime|Family|Mystery|Romance|Thriller,2007.0,99.0,5584685.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.9593366480075032
Daybreakers ,29975979.0,20000000.0,Action|Horror|Sci-Fi|Thriller,2009.0,98.0,9975979.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9596814200437238
She's Out of My League ,31584722.0,20000000.0,Comedy|Romance,2010.0,104.0,11584722.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9598077266858812
Monte Carlo ,23179303.0,20000000.0,Adventure|Comedy|Family|Romance,2011.0,109.0,3179303.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9591477951431701
Stay Alive ,23078294.0,9000000.0,Horror|Thriller,2006.0,75.0,14078294.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9600035035789571
Alpha and Omega ,25077977.0,20000000.0,Adventure|Animation|Comedy|Family|Romance,2010.0,90.0,5077977.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9592968650303376
The Covenant ,23292105.0,20000000.0,Action|Fantasy|Horror|Thriller,2006.0,97.0,3292105.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.9591566515247355
Shorts ,20916309.0,40000000.0,Comedy|Family|Fantasy,2009.0,89.0,-19083691.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.957399868957005
Nerve ,28876924.0,20000000.0,Adventure|Crime|Mystery|Sci-Fi|Thriller,2016.0,96.0,8876924.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.9595951303463662
My Best Friend's Girl ,19151864.0,40000000.0,Comedy|Romance,2008.0,112.0,-20848136.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9572613377415023
Endless Love ,23393765.0,20000000.0,Drama|Romance,2014.0,104.0,3393765.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9591646331185896
Georgia Rule ,18882880.0,20000000.0,Comedy|Drama,2007.0,113.0,-1117120.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588104716785659
Reign Over Me ,19661987.0,20000000.0,Drama,2007.0,124.0,-338013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588716414173317
Into the Wild ,18352454.0,15000000.0,Adventure|Biography|Drama,2007.0,148.0,3352454.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959161389683377
School for Scoundrels ,17803796.0,20000000.0,Comedy,2006.0,108.0,-2196204.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587257499569201
Silent Hill: Revelation 3D ,17529157.0,20000000.0,Adventure|Drama|Horror|Mystery|Thriller,2012.0,95.0,-2470843.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.9587041873270311
Kung Fu Hustle ,17104669.0,20000000.0,Action|Comedy|Crime|Fantasy,2004.0,99.0,-2895331.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9586708596582137
The Country Bears ,16988996.0,35000000.0,Comedy|Family|Music|Musical,2002.0,88.0,-18011004.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.9574840884333637
The Kite Runner ,15797907.0,20000000.0,Drama,2007.0,128.0,-4202093.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9585682623382448
21 Grams ,16248701.0,20000000.0,Drama,2003.0,124.0,-3751299.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586036553602779
Paparazzi ,15712072.0,20000000.0,Action|Crime|Drama|Thriller,2004.0,84.0,-4287928.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.958561523206743
Twilight ,191449475.0,37000000.0,Drama|Fantasy|Romance,2008.0,122.0,154449475.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.971024414021318
A Guy Thing ,15408822.0,20000000.0,Comedy|Romance,2003.0,101.0,-4591178.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9585377142520286
Loser ,15464026.0,20000000.0,Comedy|Romance,2000.0,98.0,-4535974.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9585420484631945
Disaster Movie ,14174654.0,25000000.0,Comedy,2008.0,88.0,-10825346.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9580482533333331
Armored ,15988876.0,27000000.0,Action|Crime|Thriller,2009.0,88.0,-11011124.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.958033667414161
What's Your Number? ,13987482.0,20000000.0,Comedy|Romance,2011.0,117.0,-6012518.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9584261211120653
Lockout ,14291570.0,20000000.0,Action|Adventure|Sci-Fi|Thriller,2012.0,95.0,-5708430.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9584499958603627
Envy ,12181484.0,40000000.0,Comedy,2004.0,99.0,-27818516.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9567140748832578
Crank: High Voltage ,13630226.0,20000000.0,Action|Crime|Sci-Fi|Thriller,2009.0,96.0,-6369774.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9583980720043144
One Night with the King ,13391174.0,20000000.0,Biography|Drama|History,2006.0,123.0,-6608826.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9583793034033501
The Quiet American ,12987647.0,30000000.0,Drama|Mystery|Romance|Thriller|War,2002.0,101.0,-17012353.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.9575624951487292
The Weather Man ,12469811.0,22000000.0,Comedy|Drama,2005.0,102.0,-9530189.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9581499395142437
Undisputed ,12398628.0,20000000.0,Action|Crime|Drama|Sport,2002.0,94.0,-7601372.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9583013760075841
Ghost Town ,13214030.0,20000000.0,Comedy|Drama|Fantasy|Romance,2008.0,102.0,-6785970.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9583653953622159
12 Rounds ,12232937.0,22000000.0,Action|Crime|Thriller,2009.0,108.0,-9767063.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9581313419137851
Let Me In ,12134420.0,20000000.0,Drama|Fantasy|Horror|Mystery,2010.0,116.0,-7865580.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.9582806323429273
Be Kind Rewind ,11169531.0,20000000.0,Comedy,2008.0,102.0,-8830469.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9582048763709388
Mrs Henderson Presents ,11034436.0,20000000.0,Comedy|Drama|Music|War,2005.0,103.0,-8965564.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9581942697073373
Triple 9 ,12626905.0,20000000.0,Action|Crime|Drama|Thriller,2016.0,115.0,-7373095.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9583192986349719
Burnt ,13650738.0,20000000.0,Comedy|Drama,2015.0,101.0,-6349262.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583996824553583
Death at a Funeral ,8579684.0,9000000.0,Comedy,2007.0,87.0,-420316.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588651795924352
Death Sentence ,9525276.0,20000000.0,Action|Crime|Thriller,2007.0,111.0,-10474724.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9580757815883039
Everybody's Fine ,8855646.0,21000000.0,Adventure|Drama,2009.0,99.0,-12144354.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9579446945477106
Superbabies: Baby Geniuses 2 ,9109322.0,20000000.0,Comedy|Family|Sci-Fi,2004.0,88.0,-10890678.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9580431239462617
The Man ,8326035.0,33000000.0,Action|Comedy|Crime,2005.0,83.0,-24673965.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9569609618489836
Code Name: The Cleaner ,8104069.0,20000000.0,Action|Comedy|Crime,2007.0,91.0,-11895931.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9579641988905202
Connie and Carla ,8054280.0,20000000.0,Comedy|Crime|Music,2004.0,108.0,-11945720.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9579602898252398
Inherent Vice ,8093318.0,20000000.0,Comedy|Crime|Drama|Mystery|Romance,2014.0,148.0,-11906682.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.957963354801247
Doogal ,7382993.0,20000000.0,Adventure|Animation|Comedy|Family|Fantasy,2006.0,77.0,-12617007.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9579075853181223
Battle of the Year ,8888355.0,20000000.0,Drama|Music,2013.0,110.0,-11111645.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9580257752461911
An American Carol ,7001720.0,12000000.0,Comedy|Fantasy,2008.0,83.0,-4998280.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9585057516037774
Machete Kills ,7268659.0,20000000.0,Action|Comedy|Crime|Thriller,2013.0,107.0,-12731341.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9578986086552094
Willard ,6852144.0,22000000.0,Drama|Horror|Sci-Fi|Thriller,2003.0,100.0,-15147856.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9577088817097787
Strange Wilderness ,6563357.0,20000000.0,Adventure|Comedy,2008.0,87.0,-13436643.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9578432335410196
Little Boy ,6420319.0,20000000.0,Drama|War,2015.0,106.0,-13579681.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9578320032516068
A Dangerous Method ,5702083.0,15000000.0,Biography|Drama|Thriller,2011.0,99.0,-9297917.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9581681757995839
A Scanner Darkly ,5480996.0,8700000.0,Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,100.0,-3219004.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.9586454472400793
Chasing Mavericks ,6002756.0,20000000.0,Biography|Drama|Sport,2012.0,116.0,-13997244.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9577992192827447
Alone in the Dark ,5132655.0,20000000.0,Horror|Sci-Fi,2005.0,94.0,-14867345.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9577309053658246
Bandslam ,5205343.0,20000000.0,Comedy|Drama|Family|Music|Romance,2009.0,111.0,-14794657.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.9577366122917942
Birth ,5005883.0,20000000.0,Drama|Mystery|Romance|Thriller,2004.0,100.0,-14994117.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.9577209521628335
A Most Violent Year ,5749134.0,20000000.0,Action|Crime|Drama|Thriller,2014.0,125.0,-14250866.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9577793067527773
Flash of Genius ,4234040.0,20000000.0,Biography|Drama,2008.0,119.0,-15765960.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957660352739804
I'm Not There. ,4001121.0,20000000.0,Biography|Drama|Music,2007.0,135.0,-15998879.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9576420656567928
The Cold Light of Day ,3749061.0,20000000.0,Action|Thriller,2012.0,93.0,-16250939.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9576222757635519
The Brothers Bloom ,3519627.0,20000000.0,Adventure|Comedy|Drama|Romance,2008.0,114.0,-16480373.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9576042622970524
"Synecdoche, New York ",3081925.0,21000000.0,Comedy|Drama|Romance,2008.0,124.0,-17918075.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.957491384533455
Bon voyage ,2353728.0,20000000.0,Comedy|Drama|Mystery|Romance|Thriller|War,2003.0,114.0,-17646272.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.9575127245015284
The Proposition ,1900725.0,2000000.0,Crime|Drama|Western,2005.0,104.0,-99275.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9588903853653304
Courage ,2246000.0,20000000.0,Biography|Drama|Sport,2015.0,118.0,-17754000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9575042664930421
Marci X ,1646664.0,20000000.0,Comedy|Music,2003.0,80.0,-18353336.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9574572110480866
Equilibrium ,1190018.0,20000000.0,Action|Drama|Sci-Fi|Thriller,2002.0,107.0,-18809982.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9574213585701491
The Children of Huang Shi ,1027749.0,40000000.0,Drama|War,2008.0,125.0,-38972251.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9558383658263337
The Yards ,882710.0,24000000.0,Crime|Drama|Romance|Thriller,2000.0,115.0,-23117290.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9570831804955793
The Oogieloves in the Big Balloon Adventure ,1064277.0,20000000.0,Adventure|Family|Fantasy|Musical,2012.0,88.0,-18935723.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9574114863136783
By the Sea ,531009.0,10000000.0,Drama|Romance,2015.0,122.0,-9468991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9581547443301072
Steamboy ,410388.0,2127519898.0,Action|Adventure|Animation|Family|Sci-Fi|Thriller,2004.0,103.0,-2127109510.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.7918932201144376
The Game of Their Lives ,375474.0,20000000.0,Drama|History|Sport,2005.0,101.0,-19624526.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9573574065793529
Dylan Dog: Dead of Night ,1183354.0,20000000.0,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2010.0,107.0,-18816646.0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.9574208353619901
People I Know ,121972.0,22000000.0,Crime|Drama|Mystery,2002.0,100.0,-21878028.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9571804782130974
The Tempest ,263365.0,20000000.0,Comedy|Drama|Fantasy|Romance,2010.0,110.0,-19736635.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9573486046070393
The Painted Veil ,8047690.0,19400000.0,Drama|Romance,2006.0,125.0,-11352310.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9580068800043564
The Baader Meinhof Complex ,476270.0,20000000.0,Action|Biography|Crime|Drama,2008.0,184.0,-19523730.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9573653203382957
Bad Teacher ,100292856.0,20000000.0,Comedy,2011.0,97.0,80292856.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9652021829131586
A Cinderella Story ,51431160.0,20000000.0,Comedy|Family|Romance,2004.0,95.0,31431160.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9613659227075979
Thir13en Ghosts ,41867960.0,20000000.0,Horror,2001.0,91.0,21867960.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9606150907348842
I Can Do Bad All by Myself ,51697449.0,13000000.0,Comedy|Drama,2009.0,113.0,38697449.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9619364181593482
The Switch ,27758465.0,19000000.0,Comedy|Drama|Romance,2010.0,101.0,8758465.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9595858298188591
Just Married ,56127162.0,18000000.0,Comedy|Romance,2003.0,95.0,38127162.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9618916434277496
The Devil's Double ,1357042.0,15000000.0,Biography|Drama|Thriller,2011.0,109.0,-13642958.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9578270352079878
Thomas and the Magic Railroad ,15911333.0,19000000.0,Adventure|Comedy|Drama|Family|Fantasy,2000.0,85.0,-3088667.0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9586556803405925
